fips5,place,Trump,Biden,prop_trump,total_cases,pop_est,cases_per_cap
25013,Wilbraham,4247,4920,0.46329224391840296,204922,470406,0.4356279469224457
25013,Wilbraham,4247,4920,0.46329224391840296,204922,762.42077911,268.77808896973204
25015,Amherst,849,10234,0.07660380763331227,30771,161355,0.19070372780515013
25015,Amherst,849,10234,0.07660380763331227,30771,306.04129703,100.54525418177025
25015,Belchertown,3379,5728,0.37103327111013507,30771,161355,0.19070372780515013
25015,Belchertown,3379,5728,0.37103327111013507,30771,306.04129703,100.54525418177025
25015,Chesterfield,287,510,0.3601003764115433,30771,161355,0.19070372780515013
25015,Chesterfield,287,510,0.3601003764115433,30771,306.04129703,100.54525418177025
25015,Cummington,159,412,0.27845884413309985,30771,161355,0.19070372780515013
25015,Cummington,159,412,0.27845884413309985,30771,306.04129703,100.54525418177025
25015,Easthampton,2504,7733,0.24460291100908468,30771,161355,0.19070372780515013
25015,Easthampton,2504,7733,0.24460291100908468,30771,306.04129703,100.54525418177025
25015,Goshen,231,418,0.3559322033898305,30771,161355,0.19070372780515013
25015,Goshen,231,418,0.3559322033898305,30771,306.04129703,100.54525418177025
25015,Granby,1802,2039,0.4691486592033325,30771,161355,0.19070372780515013
25015,Granby,1802,2039,0.4691486592033325,30771,306.04129703,100.54525418177025
25015,Hadley,918,2445,0.2729705619982159,30771,161355,0.19070372780515013
25015,Hadley,918,2445,0.2729705619982159,30771,306.04129703,100.54525418177025
25015,Hatfield,683,1552,0.305592841163311,30771,161355,0.19070372780515013
25015,Hatfield,683,1552,0.305592841163311,30771,306.04129703,100.54525418177025
25015,Huntington,593,583,0.5042517006802721,30771,161355,0.19070372780515013
25015,Huntington,593,583,0.5042517006802721,30771,306.04129703,100.54525418177025
25015,Middlefield,0,0,NA,30771,161355,0.19070372780515013
25015,Middlefield,0,0,NA,30771,306.04129703,100.54525418177025
25015,Northampton,1837,15219,0.10770403377110695,30771,161355,0.19070372780515013
25015,Northampton,1837,15219,0.10770403377110695,30771,306.04129703,100.54525418177025
25015,Pelham,88,818,0.09713024282560706,30771,161355,0.19070372780515013
25015,Pelham,88,818,0.09713024282560706,30771,306.04129703,100.54525418177025
25015,Plainfield,116,316,0.26851851851851855,30771,161355,0.19070372780515013
25015,Plainfield,116,316,0.26851851851851855,30771,306.04129703,100.54525418177025
25015,Southampton,1811,2231,0.4480455220188026,30771,161355,0.19070372780515013
25015,Southampton,1811,2231,0.4480455220188026,30771,306.04129703,100.54525418177025
25015,South Hadley,3223,6587,0.32854230377166155,30771,161355,0.19070372780515013
25015,South Hadley,3223,6587,0.32854230377166155,30771,306.04129703,100.54525418177025
25015,Ware,2440,2340,0.5104602510460251,30771,161355,0.19070372780515013
25015,Ware,2440,2340,0.5104602510460251,30771,306.04129703,100.54525418177025
25015,Westhampton,272,678,0.2863157894736842,30771,161355,0.19070372780515013
25015,Westhampton,272,678,0.2863157894736842,30771,306.04129703,100.54525418177025
25015,Williamsburg,337,1445,0.18911335578002245,30771,161355,0.19070372780515013
25015,Williamsburg,337,1445,0.18911335578002245,30771,306.04129703,100.54525418177025
25015,Worthington,0,0,NA,30771,161355,0.19070372780515013
25015,Worthington,0,0,NA,30771,306.04129703,100.54525418177025
25017,Acton,2399,10793,0.18185263796240145,662089,1614714,0.4100348420834897
25017,Acton,2399,10793,0.18185263796240145,662089,1974.3630351,335.34308950758174
25017,Arlington,4313,23024,0.15777151845484141,662089,1614714,0.4100348420834897
25017,Arlington,4313,23024,0.15777151845484141,662089,1974.3630351,335.34308950758174
25017,Ashby,1009,956,0.5134860050890585,662089,1614714,0.4100348420834897
25017,Ashby,1009,956,0.5134860050890585,662089,1974.3630351,335.34308950758174
25017,Ashland,2926,7254,0.287426326129666,662089,1614714,0.4100348420834897
25017,Ashland,2926,7254,0.287426326129666,662089,1974.3630351,335.34308950758174
25017,Ayer,1534,2924,0.34410049349484073,662089,1614714,0.4100348420834897
25017,Ayer,1534,2924,0.34410049349484073,662089,1974.3630351,335.34308950758174
25017,Bedford,2183,6065,0.2646702230843841,662089,1614714,0.4100348420834897
25017,Bedford,2183,6065,0.2646702230843841,662089,1974.3630351,335.34308950758174
25017,Belmont,2920,11605,0.2010327022375215,662089,1614714,0.4100348420834897
25017,Belmont,2920,11605,0.2010327022375215,662089,1974.3630351,335.34308950758174
25017,Billerica,10532,12917,0.4491449528764553,662089,1614714,0.4100348420834897
25017,Billerica,10532,12917,0.4491449528764553,662089,1974.3630351,335.34308950758174
25017,Boxborough,784,2516,0.23757575757575758,662089,1614714,0.4100348420834897
25017,Boxborough,784,2516,0.23757575757575758,662089,1974.3630351,335.34308950758174
25017,Burlington,5510,9314,0.3716945493793848,662089,1614714,0.4100348420834897
25017,Burlington,5510,9314,0.3716945493793848,662089,1974.3630351,335.34308950758174
25017,Cambridge,3248,45426,0.0667296708715125,662089,1614714,0.4100348420834897
25017,Cambridge,3248,45426,0.0667296708715125,662089,1974.3630351,335.34308950758174
25017,Carlisle,759,2746,0.21654778887303852,662089,1614714,0.4100348420834897
25017,Carlisle,759,2746,0.21654778887303852,662089,1974.3630351,335.34308950758174
25017,Chelmsford,7680,13635,0.36030964109781843,662089,1614714,0.4100348420834897
25017,Chelmsford,7680,13635,0.36030964109781843,662089,1974.3630351,335.34308950758174
25017,Concord,1972,10002,0.16469016201770503,662089,1614714,0.4100348420834897
25017,Concord,1972,10002,0.16469016201770503,662089,1974.3630351,335.34308950758174
25017,Dracut,8692,8582,0.5031839759175639,662089,1614714,0.4100348420834897
25017,Dracut,8692,8582,0.5031839759175639,662089,1974.3630351,335.34308950758174
25017,Dunstable,868,1224,0.4149139579349904,662089,1614714,0.4100348420834897
25017,Dunstable,868,1224,0.4149139579349904,662089,1974.3630351,335.34308950758174
25017,Everett,4022,10343,0.27998607727114516,662089,1614714,0.4100348420834897
25017,Everett,4022,10343,0.27998607727114516,662089,1974.3630351,335.34308950758174
25017,Framingham,7705,23613,0.24602465036081486,662089,1614714,0.4100348420834897
25017,Framingham,7705,23613,0.24602465036081486,662089,1974.3630351,335.34308950758174
25017,Groton,2108,4819,0.3043164429045763,662089,1614714,0.4100348420834897
25017,Groton,2108,4819,0.3043164429045763,662089,1974.3630351,335.34308950758174
25017,Holliston,2543,6672,0.2759631036353771,662089,1614714,0.4100348420834897
25017,Holliston,2543,6672,0.2759631036353771,662089,1974.3630351,335.34308950758174
25017,Hopkinton,2936,6976,0.29620661824051653,662089,1614714,0.4100348420834897
25017,Hopkinton,2936,6976,0.29620661824051653,662089,1974.3630351,335.34308950758174
25017,Hudson,3850,7409,0.34194866329158896,662089,1614714,0.4100348420834897
25017,Hudson,3850,7409,0.34194866329158896,662089,1974.3630351,335.34308950758174
25017,Lexington,3298,16138,0.16968512039514302,662089,1614714,0.4100348420834897
25017,Lexington,3298,16138,0.16968512039514302,662089,1974.3630351,335.34308950758174
25017,Lincoln,661,3374,0.16381660470879802,662089,1614714,0.4100348420834897
25017,Lincoln,661,3374,0.16381660470879802,662089,1974.3630351,335.34308950758174
25017,Littleton,1977,4474,0.3064641140908386,662089,1614714,0.4100348420834897
25017,Littleton,1977,4474,0.3064641140908386,662089,1974.3630351,335.34308950758174
25017,Lowell,12054,24492,0.32983089804629784,662089,1614714,0.4100348420834897
25017,Lowell,12054,24492,0.32983089804629784,662089,1974.3630351,335.34308950758174
25017,Malden,5904,18417,0.2427531762674232,662089,1614714,0.4100348420834897
25017,Malden,5904,18417,0.2427531762674232,662089,1974.3630351,335.34308950758174
25017,Marlborough,5827,12332,0.3208877140811719,662089,1614714,0.4100348420834897
25017,Marlborough,5827,12332,0.3208877140811719,662089,1974.3630351,335.34308950758174
25017,Maynard,1651,4851,0.25392187019378654,662089,1614714,0.4100348420834897
25017,Maynard,1651,4851,0.25392187019378654,662089,1974.3630351,335.34308950758174
25017,Medford,7412,22717,0.24600882870324273,662089,1614714,0.4100348420834897
25017,Medford,7412,22717,0.24600882870324273,662089,1974.3630351,335.34308950758174
25017,Melrose,4508,12847,0.2597522327859407,662089,1614714,0.4100348420834897
25017,Melrose,4508,12847,0.2597522327859407,662089,1974.3630351,335.34308950758174
25017,Natick,4890,15972,0.23439746908254241,662089,1614714,0.4100348420834897
25017,Natick,4890,15972,0.23439746908254241,662089,1974.3630351,335.34308950758174
25017,Newton,8165,39428,0.17155884268694976,662089,1614714,0.4100348420834897
25017,Newton,8165,39428,0.17155884268694976,662089,1974.3630351,335.34308950758174
25017,North Reading,4073,5501,0.42542302068101107,662089,1614714,0.4100348420834897
25017,North Reading,4073,5501,0.42542302068101107,662089,1974.3630351,335.34308950758174
25017,Pepperell,3170,3809,0.45421980226393466,662089,1614714,0.4100348420834897
25017,Pepperell,3170,3809,0.45421980226393466,662089,1974.3630351,335.34308950758174
25017,Reading,5301,10791,0.32941834451901564,662089,1614714,0.4100348420834897
25017,Reading,5301,10791,0.32941834451901564,662089,1974.3630351,335.34308950758174
25017,Sherborn,557,2206,0.20159247195077815,662089,1614714,0.4100348420834897
25017,Sherborn,557,2206,0.20159247195077815,662089,1974.3630351,335.34308950758174
25017,Shirley,1493,2099,0.4156458797327394,662089,1614714,0.4100348420834897
25017,Shirley,1493,2099,0.4156458797327394,662089,1974.3630351,335.34308950758174
25017,Somerville,4150,35392,0.10495169692984674,662089,1614714,0.4100348420834897
25017,Somerville,4150,35392,0.10495169692984674,662089,1974.3630351,335.34308950758174
25017,Stoneham,5348,8607,0.38323181655320676,662089,1614714,0.4100348420834897
25017,Stoneham,5348,8607,0.38323181655320676,662089,1974.3630351,335.34308950758174
25017,Stow,1258,3544,0.2619741774260725,662089,1614714,0.4100348420834897
25017,Stow,1258,3544,0.2619741774260725,662089,1974.3630351,335.34308950758174
25017,Sudbury,2611,9075,0.22342974499400992,662089,1614714,0.4100348420834897
25017,Sudbury,2611,9075,0.22342974499400992,662089,1974.3630351,335.34308950758174
25017,Tewksbury,8631,9709,0.47061068702290076,662089,1614714,0.4100348420834897
25017,Tewksbury,8631,9709,0.47061068702290076,662089,1974.3630351,335.34308950758174
25017,Townsend,2601,2663,0.4941109422492401,662089,1614714,0.4100348420834897
25017,Townsend,2601,2663,0.4941109422492401,662089,1974.3630351,335.34308950758174
25017,Tyngsborough,3364,4028,0.4550865800865801,662089,1614714,0.4100348420834897
25017,Tyngsborough,3364,4028,0.4550865800865801,662089,1974.3630351,335.34308950758174
25017,Wakefield,6019,10170,0.37179566372228057,662089,1614714,0.4100348420834897
25017,Wakefield,6019,10170,0.37179566372228057,662089,1974.3630351,335.34308950758174
25017,Waltham,7624,19847,0.27752903061410217,662089,1614714,0.4100348420834897
25017,Waltham,7624,19847,0.27752903061410217,662089,1974.3630351,335.34308950758174
25017,Watertown,3795,14855,0.20348525469168902,662089,1614714,0.4100348420834897
25017,Watertown,3795,14855,0.20348525469168902,662089,1974.3630351,335.34308950758174
25017,Wayland,1681,7191,0.18947249774571687,662089,1614714,0.4100348420834897
25017,Wayland,1681,7191,0.18947249774571687,662089,1974.3630351,335.34308950758174
25017,Westford,4618,10078,0.3142351660315732,662089,1614714,0.4100348420834897
25017,Westford,4618,10078,0.3142351660315732,662089,1974.3630351,335.34308950758174
25017,Weston,1703,5049,0.2522215639810427,662089,1614714,0.4100348420834897
25017,Weston,1703,5049,0.2522215639810427,662089,1974.3630351,335.34308950758174
25017,Wilmington,6394,7950,0.4457612939208031,662089,1614714,0.4100348420834897
25017,Wilmington,6394,7950,0.4457612939208031,662089,1974.3630351,335.34308950758174
25017,Winchester,3679,9445,0.28032612008533986,662089,1614714,0.4100348420834897
25017,Winchester,3679,9445,0.28032612008533986,662089,1974.3630351,335.34308950758174
25017,Woburn,8464,13504,0.38528769118718137,662089,1614714,0.4100348420834897
25017,Woburn,8464,13504,0.38528769118718137,662089,1974.3630351,335.34308950758174
25019,Nantucket,1912,5234,0.267562272600056,3227,11327,0.28489449986757304
25019,Nantucket,1912,5234,0.267562272600056,3227,245.51762798,13.143659078780582
25021,Avon,1030,1599,0.3917839482693039,244513,705388,0.34663617753633463
25021,Avon,1030,1599,0.3917839482693039,244513,1780.8461488,137.30158563375164
25021,Bellingham,4383,5165,0.4590490155006284,244513,705388,0.34663617753633463
25021,Bellingham,4383,5165,0.4590490155006284,244513,1780.8461488,137.30158563375164
25021,Braintree,8680,12464,0.41051835035944,244513,705388,0.34663617753633463
25021,Braintree,8680,12464,0.41051835035944,244513,1780.8461488,137.30158563375164
25021,Brookline,3322,26046,0.11311631707981476,244513,705388,0.34663617753633463
25021,Brookline,3322,26046,0.11311631707981476,244513,1780.8461488,137.30158563375164
25021,Canton,4953,9147,0.35127659574468084,244513,705388,0.34663617753633463
25021,Canton,4953,9147,0.35127659574468084,244513,1780.8461488,137.30158563375164
25021,Cohasset,1662,3835,0.30234673458249955,244513,705388,0.34663617753633463
25021,Cohasset,1662,3835,0.30234673458249955,244513,1780.8461488,137.30158563375164
25021,Dedham,4743,10658,0.30796701512888774,244513,705388,0.34663617753633463
25021,Dedham,4743,10658,0.30796701512888774,244513,1780.8461488,137.30158563375164
25021,Dover,1140,2759,0.29238266222108233,244513,705388,0.34663617753633463
25021,Dover,1140,2759,0.29238266222108233,244513,1780.8461488,137.30158563375164
25021,Foxborough,4287,6583,0.3943882244710212,244513,705388,0.34663617753633463
25021,Foxborough,4287,6583,0.3943882244710212,244513,1780.8461488,137.30158563375164
25021,Franklin,7073,12053,0.36981072885077904,244513,705388,0.34663617753633463
25021,Franklin,7073,12053,0.36981072885077904,244513,1780.8461488,137.30158563375164
25021,Holbrook,0,0,NA,244513,705388,0.34663617753633463
25021,Holbrook,0,0,NA,244513,1780.8461488,137.30158563375164
25021,Medfield,2374,5668,0.2952001989554837,244513,705388,0.34663617753633463
25021,Medfield,2374,5668,0.2952001989554837,244513,1780.8461488,137.30158563375164
25021,Medway,3000,5149,0.3681433304699963,244513,705388,0.34663617753633463
25021,Medway,3000,5149,0.3681433304699963,244513,1780.8461488,137.30158563375164
25021,Millis,1985,3464,0.36428702514222794,244513,705388,0.34663617753633463
25021,Millis,1985,3464,0.36428702514222794,244513,1780.8461488,137.30158563375164
25021,Milton,4348,12497,0.2581181359453844,244513,705388,0.34663617753633463
25021,Milton,4348,12497,0.2581181359453844,244513,1780.8461488,137.30158563375164
25021,Needham,4071,15538,0.20760875108368607,244513,705388,0.34663617753633463
25021,Needham,4071,15538,0.20760875108368607,244513,1780.8461488,137.30158563375164
25021,Norfolk,2548,4037,0.38694001518602883,244513,705388,0.34663617753633463
25021,Norfolk,2548,4037,0.38694001518602883,244513,1780.8461488,137.30158563375164
25021,Norwood,5721,10941,0.3433561397191214,244513,705388,0.34663617753633463
25021,Norwood,5721,10941,0.3433561397191214,244513,1780.8461488,137.30158563375164
25021,Plainville,2445,3154,0.4366851223432756,244513,705388,0.34663617753633463
25021,Plainville,2445,3154,0.4366851223432756,244513,1780.8461488,137.30158563375164
25021,Quincy,14224,29956,0.3219556360344047,244513,705388,0.34663617753633463
25021,Quincy,14224,29956,0.3219556360344047,244513,1780.8461488,137.30158563375164
25021,Randolph,3513,13586,0.2054506111468507,244513,705388,0.34663617753633463
25021,Randolph,3513,13586,0.2054506111468507,244513,1780.8461488,137.30158563375164
25021,Sharon,2530,8530,0.22875226039783003,244513,705388,0.34663617753633463
25021,Sharon,2530,8530,0.22875226039783003,244513,1780.8461488,137.30158563375164
25021,Stoughton,0,0,NA,244513,705388,0.34663617753633463
25021,Stoughton,0,0,NA,244513,1780.8461488,137.30158563375164
25021,Walpole,6125,9237,0.3987111053248275,244513,705388,0.34663617753633463
25021,Walpole,6125,9237,0.3987111053248275,244513,1780.8461488,137.30158563375164
25021,Wellesley,3264,12295,0.20978211967350086,244513,705388,0.34663617753633463
25021,Wellesley,3264,12295,0.20978211967350086,244513,1780.8461488,137.30158563375164
25021,Westwood,3430,6812,0.3348955282171451,244513,705388,0.34663617753633463
25021,Westwood,3430,6812,0.3348955282171451,244513,1780.8461488,137.30158563375164
25021,Weymouth,12293,19254,0.3896725520651726,244513,705388,0.34663617753633463
25021,Weymouth,12293,19254,0.3896725520651726,244513,1780.8461488,137.30158563375164
25021,Wrentham,3313,4220,0.4397982211602283,244513,705388,0.34663617753633463
25021,Wrentham,3313,4220,0.4397982211602283,244513,1780.8461488,137.30158563375164
25023,Abington,4188,5127,0.449597423510467,235247,518132,0.45402908911242695
25023,Abington,4188,5127,0.449597423510467,235247,786.31159489,299.1778342438274
25023,Bridgewater,6467,7507,0.462788034921998,235247,518132,0.45402908911242695
25023,Bridgewater,6467,7507,0.462788034921998,235247,786.31159489,299.1778342438274
25023,Brockton,0,0,NA,235247,518132,0.45402908911242695
25023,Brockton,0,0,NA,235247,786.31159489,299.1778342438274
25023,Carver,3503,3265,0.5175827423167849,235247,518132,0.45402908911242695
25023,Carver,3503,3265,0.5175827423167849,235247,786.31159489,299.1778342438274
25023,Duxbury,3986,6758,0.3709977661950856,235247,518132,0.45402908911242695
25023,Duxbury,3986,6758,0.3709977661950856,235247,786.31159489,299.1778342438274
25023,East Bridgewater,4311,4096,0.5127869632449149,235247,518132,0.45402908911242695
25023,East Bridgewater,4311,4096,0.5127869632449149,235247,786.31159489,299.1778342438274
25023,Halifax,2385,2329,0.5059397539244803,235247,518132,0.45402908911242695
25023,Halifax,2385,2329,0.5059397539244803,235247,786.31159489,299.1778342438274
25023,Hanover,4479,4859,0.4796530306275434,235247,518132,0.45402908911242695
25023,Hanover,4479,4859,0.4796530306275434,235247,786.31159489,299.1778342438274
25023,Hanson,3312,3240,0.5054945054945055,235247,518132,0.45402908911242695
25023,Hanson,3312,3240,0.5054945054945055,235247,786.31159489,299.1778342438274
25023,Hingham,4848,10403,0.31788079470198677,235247,518132,0.45402908911242695
25023,Hingham,4848,10403,0.31788079470198677,235247,786.31159489,299.1778342438274
25023,Hull,2405,4446,0.3510436432637571,235247,518132,0.45402908911242695
25023,Hull,2405,4446,0.3510436432637571,235247,786.31159489,299.1778342438274
25023,Kingston,3690,4412,0.45544310046902,235247,518132,0.45402908911242695
25023,Kingston,3690,4412,0.45544310046902,235247,786.31159489,299.1778342438274
25023,Lakeville,3778,3326,0.5318130630630631,235247,518132,0.45402908911242695
25023,Lakeville,3778,3326,0.5318130630630631,235247,786.31159489,299.1778342438274
25023,Marion,1244,2367,0.3445029077817779,235247,518132,0.45402908911242695
25023,Marion,1244,2367,0.3445029077817779,235247,786.31159489,299.1778342438274
25023,Marshfield,7377,9473,0.4378041543026706,235247,518132,0.45402908911242695
25023,Marshfield,7377,9473,0.4378041543026706,235247,786.31159489,299.1778342438274
25023,Mattapoisett,1884,2712,0.40992167101827676,235247,518132,0.45402908911242695
25023,Mattapoisett,1884,2712,0.40992167101827676,235247,786.31159489,299.1778342438274
25023,Middleborough,7022,6155,0.5328982317674736,235247,518132,0.45402908911242695
25023,Middleborough,7022,6155,0.5328982317674736,235247,786.31159489,299.1778342438274
25023,Norwell,2910,4262,0.40574456218627997,235247,518132,0.45402908911242695
25023,Norwell,2910,4262,0.40574456218627997,235247,786.31159489,299.1778342438274
25023,Pembroke,5304,6118,0.46436701103134304,235247,518132,0.45402908911242695
25023,Pembroke,5304,6118,0.46436701103134304,235247,786.31159489,299.1778342438274
25023,Plymouth,14936,20780,0.41818792697950496,235247,518132,0.45402908911242695
25023,Plymouth,14936,20780,0.41818792697950496,235247,786.31159489,299.1778342438274
25023,Plympton,912,962,0.48665955176093917,235247,518132,0.45402908911242695
25023,Plympton,912,962,0.48665955176093917,235247,786.31159489,299.1778342438274
25023,Rochester,1987,1757,0.530715811965812,235247,518132,0.45402908911242695
25023,Rochester,1987,1757,0.530715811965812,235247,786.31159489,299.1778342438274
25023,Rockland,4237,5279,0.44525010508617063,235247,518132,0.45402908911242695
25023,Rockland,4237,5279,0.44525010508617063,235247,786.31159489,299.1778342438274
25023,Scituate,4611,8595,0.34915947296683325,235247,518132,0.45402908911242695
25023,Scituate,4611,8595,0.34915947296683325,235247,786.31159489,299.1778342438274
25023,Wareham,5427,6733,0.4462993421052632,235247,518132,0.45402908911242695
25023,Wareham,5427,6733,0.4462993421052632,235247,786.31159489,299.1778342438274
25023,West Bridgewater,2270,2217,0.5059059505237352,235247,518132,0.45402908911242695
25023,West Bridgewater,2270,2217,0.5059059505237352,235247,786.31159489,299.1778342438274
25023,Whitman,3875,4487,0.4634058837598661,235247,518132,0.45402908911242695
25023,Whitman,3875,4487,0.4634058837598661,235247,786.31159489,299.1778342438274
25025,Boston,42707,225368,0.15930989461904319,584384,807252,0.7239176861748252
25025,Boston,42707,225368,0.15930989461904319,584384,13859.478078,42.164935556096346
25025,Chelsea,2146,7953,0.21249628676106544,584384,807252,0.7239176861748252
25025,Chelsea,2146,7953,0.21249628676106544,584384,13859.478078,42.164935556096346
25025,Revere,7181,13283,0.350908913213448,584384,807252,0.7239176861748252
25025,Revere,7181,13283,0.350908913213448,584384,13859.478078,42.164935556096346
25025,Winthrop,3665,6057,0.37698004525817735,584384,807252,0.7239176861748252
25025,Winthrop,3665,6057,0.37698004525817735,584384,13859.478078,42.164935556096346
25027,Ashburnham,1643,1982,0.4532413793103448,342334,830839,0.4120341004695254
25027,Ashburnham,1643,1982,0.4532413793103448,342334,549.98793554,622.4391079849468
25027,Athol,2552,2653,0.490297790585975,342334,830839,0.4120341004695254
25027,Athol,2552,2653,0.490297790585975,342334,549.98793554,622.4391079849468
25027,Auburn,4260,5547,0.43438360354848576,342334,830839,0.4120341004695254
25027,Auburn,4260,5547,0.43438360354848576,342334,549.98793554,622.4391079849468
25027,Barre,1524,1528,0.49934469200524245,342334,830839,0.4120341004695254
25027,Barre,1524,1528,0.49934469200524245,342334,549.98793554,622.4391079849468
25027,Berlin,815,1366,0.3736817973406694,342334,830839,0.4120341004695254
25027,Berlin,815,1366,0.3736817973406694,342334,549.98793554,622.4391079849468
25027,Blackstone,2485,2381,0.5106863953966296,342334,830839,0.4120341004695254
25027,Blackstone,2485,2381,0.5106863953966296,342334,549.98793554,622.4391079849468
25027,Bolton,1124,2484,0.311529933481153,342334,830839,0.4120341004695254
25027,Bolton,1124,2484,0.311529933481153,342334,549.98793554,622.4391079849468
25027,Boylston,1314,1876,0.41191222570532915,342334,830839,0.4120341004695254
25027,Boylston,1314,1876,0.41191222570532915,342334,549.98793554,622.4391079849468
25027,Brookfield,1054,944,0.5275275275275275,342334,830839,0.4120341004695254
25027,Brookfield,1054,944,0.5275275275275275,342334,549.98793554,622.4391079849468
25027,Charlton,4339,3749,0.5364737883283878,342334,830839,0.4120341004695254
25027,Charlton,4339,3749,0.5364737883283878,342334,549.98793554,622.4391079849468
25027,Clinton,2876,4661,0.38158418468886823,342334,830839,0.4120341004695254
25027,Clinton,2876,4661,0.38158418468886823,342334,549.98793554,622.4391079849468
25027,Douglas,2918,2412,0.5474671669793622,342334,830839,0.4120341004695254
25027,Douglas,2918,2412,0.5474671669793622,342334,549.98793554,622.4391079849468
25027,Dudley,3155,2716,0.5373871572134219,342334,830839,0.4120341004695254
25027,Dudley,3155,2716,0.5373871572134219,342334,549.98793554,622.4391079849468
25027,East Brookfield,740,592,0.5555555555555556,342334,830839,0.4120341004695254
25027,East Brookfield,740,592,0.5555555555555556,342334,549.98793554,622.4391079849468
25027,Fitchburg,5820,8837,0.3970798935662141,342334,830839,0.4120341004695254
25027,Fitchburg,5820,8837,0.3970798935662141,342334,549.98793554,622.4391079849468
25027,Gardner,3881,5075,0.4333407771326485,342334,830839,0.4120341004695254
25027,Gardner,3881,5075,0.4333407771326485,342334,549.98793554,622.4391079849468
25027,Grafton,3958,6977,0.3619570187471422,342334,830839,0.4120341004695254
25027,Grafton,3958,6977,0.3619570187471422,342334,549.98793554,622.4391079849468
25027,Hardwick,732,746,0.4952638700947226,342334,830839,0.4120341004695254
25027,Hardwick,732,746,0.4952638700947226,342334,549.98793554,622.4391079849468
25027,Harvard,945,3005,0.23924050632911392,342334,830839,0.4120341004695254
25027,Harvard,945,3005,0.23924050632911392,342334,549.98793554,622.4391079849468
25027,Holden,4895,7133,0.40696707682075156,342334,830839,0.4120341004695254
25027,Holden,4895,7133,0.40696707682075156,342334,549.98793554,622.4391079849468
25027,Hopedale,1364,2235,0.37899416504584604,342334,830839,0.4120341004695254
25027,Hopedale,1364,2235,0.37899416504584604,342334,549.98793554,622.4391079849468
25027,Hubbardston,1441,1387,0.5095473833097596,342334,830839,0.4120341004695254
25027,Hubbardston,1441,1387,0.5095473833097596,342334,549.98793554,622.4391079849468
25027,Lancaster,1737,2381,0.4218067022826615,342334,830839,0.4120341004695254
25027,Lancaster,1737,2381,0.4218067022826615,342334,549.98793554,622.4391079849468
25027,Leicester,3145,3099,0.5036835361947469,342334,830839,0.4120341004695254
25027,Leicester,3145,3099,0.5036835361947469,342334,549.98793554,622.4391079849468
25027,Leominster,8447,12084,0.41142662315522865,342334,830839,0.4120341004695254
25027,Leominster,8447,12084,0.41142662315522865,342334,549.98793554,622.4391079849468
25027,Lunenburg,2878,3911,0.42392104875533954,342334,830839,0.4120341004695254
25027,Lunenburg,2878,3911,0.42392104875533954,342334,549.98793554,622.4391079849468
25027,Mendon,1767,2041,0.4640231092436975,342334,830839,0.4120341004695254
25027,Mendon,1767,2041,0.4640231092436975,342334,549.98793554,622.4391079849468
25027,Milford,5535,8691,0.3890763390974272,342334,830839,0.4120341004695254
25027,Milford,5535,8691,0.3890763390974272,342334,549.98793554,622.4391079849468
25027,Millbury,3685,4117,0.4723147910792105,342334,830839,0.4120341004695254
25027,Millbury,3685,4117,0.4723147910792105,342334,549.98793554,622.4391079849468
25027,Millville,975,820,0.5431754874651811,342334,830839,0.4120341004695254
25027,Millville,975,820,0.5431754874651811,342334,549.98793554,622.4391079849468
25027,New Braintree,336,319,0.5129770992366413,342334,830839,0.4120341004695254
25027,New Braintree,336,319,0.5129770992366413,342334,549.98793554,622.4391079849468
25027,Northborough,2835,6273,0.31126482213438733,342334,830839,0.4120341004695254
25027,Northborough,2835,6273,0.31126482213438733,342334,549.98793554,622.4391079849468
25027,Northbridge,4195,4655,0.47401129943502823,342334,830839,0.4120341004695254
25027,Northbridge,4195,4655,0.47401129943502823,342334,549.98793554,622.4391079849468
25027,North Brookfield,1459,1176,0.5537001897533207,342334,830839,0.4120341004695254
25027,North Brookfield,1459,1176,0.5537001897533207,342334,549.98793554,622.4391079849468
25027,Oakham,663,553,0.5452302631578947,342334,830839,0.4120341004695254
25027,Oakham,663,553,0.5452302631578947,342334,549.98793554,622.4391079849468
25027,Oxford,3761,3573,0.5128170166348514,342334,830839,0.4120341004695254
25027,Oxford,3761,3573,0.5128170166348514,342334,549.98793554,622.4391079849468
25027,Paxton,1259,1612,0.4385231626610937,342334,830839,0.4120341004695254
25027,Paxton,1259,1612,0.4385231626610937,342334,549.98793554,622.4391079849468
25027,Petersham,0,0,NA,342334,830839,0.4120341004695254
25027,Petersham,0,0,NA,342334,549.98793554,622.4391079849468
25027,Phillipston,607,484,0.5563703024747938,342334,830839,0.4120341004695254
25027,Phillipston,607,484,0.5563703024747938,342334,549.98793554,622.4391079849468
25027,Princeton,969,1514,0.3902537253322594,342334,830839,0.4120341004695254
25027,Princeton,969,1514,0.3902537253322594,342334,549.98793554,622.4391079849468
25027,Royalston,357,404,0.469119579500657,342334,830839,0.4120341004695254
25027,Royalston,357,404,0.469119579500657,342334,549.98793554,622.4391079849468
25027,Rutland,2661,2800,0.4872733931514375,342334,830839,0.4120341004695254
25027,Rutland,2661,2800,0.4872733931514375,342334,549.98793554,622.4391079849468
25027,Shrewsbury,7004,13325,0.3445324413399577,342334,830839,0.4120341004695254
25027,Shrewsbury,7004,13325,0.3445324413399577,342334,549.98793554,622.4391079849468
25027,Southborough,1779,4477,0.2843670076726343,342334,830839,0.4120341004695254
